,,,,,,,,,,,
Gerencia,Cadena,Plu,Nombre Plu,Subl,Sublinea,Subcat,Subcategoria,Marc,Marca,Clase Marca,Estrategia
Gran Consumo,Carulla Express,3493914,Yogurt Griego Natural,83,DERIVADOS LACTEOS,1220,YOGURT TIPO GRIEGO,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3298212,Queso Mozzarella Tajado,83,DERIVADOS LACTEOS,2575,MOZARELLA/DOBLECREMA,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3537862,Guantes Semi Industrial,405,LIMPIADORES E IMPLEMENTOS ASEO,5821,GUANTES INDUSTRIALES,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3454319,Chocolate Tradicional,92,BEBIDAS CALIENT/Y ALMT.NATURIS,6020,CHOCOLATES DULCES,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3305484,Harina de Trigo,93,GALLETAS Y HARINAS,4510,HARINA DE TRIGO,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3585499,Yogurt Griego Natural,83,DERIVADOS LACTEOS,1220,YOGURT TIPO GRIEGO,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3511181,Lavaloza Liquido,405,LIMPIADORES E IMPLEMENTOS ASEO,4520,LAVALOZAS LIQUIDOS,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3588696,Suavizante Manzana,97,CUIDADO ROPA,1210,SUAVIZANTES REGULAR,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3588697,Suavizante Manzana,97,CUIDADO ROPA,1210,SUAVIZANTES REGULAR,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,1762859,Papel Higienico Blanco Max,67,PAPELES Y ABSORBENTES,8020,PAPEL HIGIENICO RENDIDOR,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3259112,Atun Lomo Agua,94,ENLATADOS,2110,ATUNES EN AGUA,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3276488,Atun Lomitos En Aceite,94,ENLATADOS,2120,ATUNES EN ACEITE,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3618631,Leche Entera En Caja,83,DERIVADOS LACTEOS,1390,LECHE LIQUIDA UHT CAJA,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3623259,Limpia Pisos Bicarbonato,405,LIMPIADORES E IMPLEMENTOS ASEO,1928,LIMPIAPISOS EFICIENTES,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3623260,Limpia Pisos Citronela,405,LIMPIADORES E IMPLEMENTOS ASEO,1910,LIMPIAPISOS AROMAT DESINFEC,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3623261,Limpia Pisos Lavanda,405,LIMPIADORES E IMPLEMENTOS ASEO,1910,LIMPIAPISOS AROMAT DESINFEC,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3564367,Conserva De Pescado En Salsa D,94,ENLATADOS,2735,OTROS PESCADOS,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3564368,Conserva De Pescado En Salsa D,94,ENLATADOS,2735,OTROS PESCADOS,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3633789,Conservas De Pescado,94,ENLATADOS,2735,OTROS PESCADOS,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3633790,Conservas De Pescado,94,ENLATADOS,2735,OTROS PESCADOS,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3636384,Pañal Desechable Talla G,67,PAPELES Y ABSORBENTES,9030,PANALES VALUE,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3636385,Pañal Desechable Talla XG,67,PAPELES Y ABSORBENTES,9030,PANALES VALUE,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3280455,Queso Parmesano,83,DERIVADOS LACTEOS,2570,RALLADOS,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3298211,Queso Parmesano,83,DERIVADOS LACTEOS,2570,RALLADOS,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3599997,Pañal Bebe Talla XXG,67,PAPELES Y ABSORBENTES,9030,PANALES VALUE,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3293026,Soda,63,BEBIDAS LIQUIDAS NO ALCOHOLICA,7035,SODAS Y MEZCLADORES,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3331337,Pasta Macarrones,93,GALLETAS Y HARINAS,4620,PASTAS COMUNES,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3331340,Pasta Conchas,93,GALLETAS Y HARINAS,4620,PASTAS COMUNES,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3331344,Pasta Spaghetti,93,GALLETAS Y HARINAS,4620,PASTAS COMUNES,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3331345,Pasta Fideos,93,GALLETAS Y HARINAS,4620,PASTAS COMUNES,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3111953,Detergente Bicarbonato/Vinagre,97,CUIDADO ROPA,1021,DETERGENTES CONVENCIONALES,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3331338,Pasta Fideos,93,GALLETAS Y HARINAS,4620,PASTAS COMUNES,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3331339,Pasta Conchas,93,GALLETAS Y HARINAS,4620,PASTAS COMUNES,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3331341,Pasta Macarrones,93,GALLETAS Y HARINAS,4620,PASTAS COMUNES,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3331342,Pasta Spaghetti,93,GALLETAS Y HARINAS,4620,PASTAS COMUNES,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3331343,Pasta Fideos,93,GALLETAS Y HARINAS,4620,PASTAS COMUNES,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3331346,Pasta Spaghetti,93,GALLETAS Y HARINAS,4620,PASTAS COMUNES,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3178712,Papel higiénico x 12 rollos,67,PAPELES Y ABSORBENTES,8020,PAPEL HIGIENICO RENDIDOR,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3226414,Blanqueador en Gel,405,LIMPIADORES E IMPLEMENTOS ASEO,830,BLANQUEADOR SIN FRAGANCIA,42192,GREEN CHOICE GENERATION,MARCA EXCLUSIVA                                   ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3511376,Jabon Doy Pack Avena Miel,406,CUIDADO CORPORAL,1230,JABON LIQUIDOS,14401,PERSONAL CHOICE MARCA EXCLUSIV,MARCA EXCLUSIVA                                   ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3511377,Jabon Doy Pack Pomegran Mango,406,CUIDADO CORPORAL,1230,JABON LIQUIDOS,14401,PERSONAL CHOICE MARCA EXCLUSIV,MARCA EXCLUSIVA                                   ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3118050,Alimento Para Gatos,401,MASCOTAS,840,ALIMENTOS GATOS,33444,PUK?,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3131929,Alimento Para Gatos,401,MASCOTAS,840,ALIMENTOS GATOS,33444,PUK?,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3289994,Alimento Perro Cachorro,401,MASCOTAS,820,ALIMENTOS PERROS,33444,PUK?,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3299412,Alimento Perro Adulto,401,MASCOTAS,820,ALIMENTOS PERROS,33444,PUK?,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3641982,Alimento Perro Adulto,401,MASCOTAS,820,ALIMENTOS PERROS,33444,PUK?,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3635120,Locion Hidratante Corporal,406,CUIDADO CORPORAL,1310,CREMAS HUMECTANTES,24674,AMPM PLUS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3629361,Suavizante Floral,97,CUIDADO ROPA,1210,SUAVIZANTES REGULAR,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3629362,Detergente Liquido,97,CUIDADO ROPA,1011,DETERGENTES LIQUIDOS,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,857637,Toalla Higien Delgada Con Alas,67,PAPELES Y ABSORBENTES,7020,TOALLAS HIGIENICAS,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,439586,Toalla Delgada Con Alas Tela,67,PAPELES Y ABSORBENTES,7020,TOALLAS HIGIENICAS,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3026388,Toalla Higienica Nocturna,67,PAPELES Y ABSORBENTES,7020,TOALLAS HIGIENICAS,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3032765,Toallas Higienicas Malla,67,PAPELES Y ABSORBENTES,7020,TOALLAS HIGIENICAS,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3032766,Toallas Higienicas Malla,67,PAPELES Y ABSORBENTES,7020,TOALLAS HIGIENICAS,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3454320,Chocolate Tradicional,92,BEBIDAS CALIENT/Y ALMT.NATURIS,6020,CHOCOLATES DULCES,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3488624,Shampoo Hydra,96,CUIDADO CAPILAR Y ACCESORIOS,1310,SHAMPOO 1 EN 1,14401,PERSONAL CHOICE MARCA EXCLUSIV,MARCA EXCLUSIVA                                   ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3488625,Shampoo Cuidado Completo,96,CUIDADO CAPILAR Y ACCESORIOS,1310,SHAMPOO 1 EN 1,14401,PERSONAL CHOICE MARCA EXCLUSIV,MARCA EXCLUSIVA                                   ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3488626,Shampoo Regeneracion Diaria,96,CUIDADO CAPILAR Y ACCESORIOS,1310,SHAMPOO 1 EN 1,14401,PERSONAL CHOICE MARCA EXCLUSIV,MARCA EXCLUSIVA                                   ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3330631,Aceite de Oliva Extra Virgen,403,ACEITES COMESTIBLES,7815,ACEITE OLIVA,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3549008,Papel Higienico,67,PAPELES Y ABSORBENTES,8020,PAPEL HIGIENICO RENDIDOR,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3640363,Papel Higienico x24 Rollos,67,PAPELES Y ABSORBENTES,8020,PAPEL HIGIENICO RENDIDOR,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3670169,Limpiapisos Lavanda,405,LIMPIADORES E IMPLEMENTOS ASEO,1910,LIMPIAPISOS AROMAT DESINFEC,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3685676,Crema Lavaloza Limon,405,LIMPIADORES E IMPLEMENTOS ASEO,4510,LAVALOZA CREMAS/GEL,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3330628,Aceite de Oliva Extra Virgen,403,ACEITES COMESTIBLES,7815,ACEITE OLIVA,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3330634,Aceite de Oliva Extravirgen,403,ACEITES COMESTIBLES,7815,ACEITE OLIVA,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,958531,Cafe Molido,92,BEBIDAS CALIENT/Y ALMT.NATURIS,5610,CAFE MOLIDO,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3611606,Lomo Atún En Agua X4 Unds,94,ENLATADOS,2110,ATUNES EN AGUA,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,216153,Agua Sin Gas,63,BEBIDAS LIQUIDAS NO ALCOHOLICA,6710,AGUA NORMAL,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,975923,Agua Sin Gas,63,BEBIDAS LIQUIDAS NO ALCOHOLICA,6710,AGUA NORMAL,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,1512413,Agua Sin Gas,63,BEBIDAS LIQUIDAS NO ALCOHOLICA,6710,AGUA NORMAL,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3330624,Aceite de Oliva Virgen,403,ACEITES COMESTIBLES,7815,ACEITE OLIVA,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3519269,Jabón Tocador Aloe Vera,406,CUIDADO CORPORAL,1250,JABON LARGA DURACION ECONOMICO,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3519270,Jabón Tocador Fresa,406,CUIDADO CORPORAL,1250,JABON LARGA DURACION ECONOMICO,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3519271,Jabón Tocador Mandarina,406,CUIDADO CORPORAL,1250,JABON LARGA DURACION ECONOMICO,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3330626,Aceite de Oliva Virgen,403,ACEITES COMESTIBLES,7815,ACEITE OLIVA,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3394671,Aceite Vegetal,403,ACEITES COMESTIBLES,7820,ACEITES MEZCLAS,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3359775,Matequilla Ghee,403,ACEITES COMESTIBLES,7840,OTROS ACEITES,50000,TAEQ,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3611605,Lomo Atún Aceite Vegetal X4 Un,94,ENLATADOS,2120,ATUNES EN ACEITE,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3676126,Lomo Atun En Aceite Vegetal x,94,ENLATADOS,2120,ATUNES EN ACEITE,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3676127,Lomo Atun En Agua x 4 Unds,94,ENLATADOS,2110,ATUNES EN AGUA,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3709524,Detergente En Polvo Floral,97,CUIDADO ROPA,1021,DETERGENTES CONVENCIONALES,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3709525,Detergente En Polvo Limon,97,CUIDADO ROPA,1021,DETERGENTES CONVENCIONALES,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3641951,Gelatina Fresa-Uva-Fruto Rojos,69,MEZCLAS Y BEBIDAS EN POLVO,8710,GELATINA NORMAL,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3641952,Gelatina Piña-Limón-Mandarina,69,MEZCLAS Y BEBIDAS EN POLVO,8710,GELATINA NORMAL,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3711919,Quitamanchas En Polvo Primaver,97,CUIDADO ROPA,710,DESMANCHADORES POLVO,24666,T/L/D TODOS LOS DIAS,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3330625,Aceite de Oliva Suave Sabor,403,ACEITES COMESTIBLES,7815,ACEITE OLIVA,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3330629,Aceite de Oliva Virgen,403,ACEITES COMESTIBLES,7815,ACEITE OLIVA,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3330632,Aceite De Oliva Virgen Extra,403,ACEITES COMESTIBLES,7815,ACEITE OLIVA,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3330633,Aceite de Oliva Virgen,403,ACEITES COMESTIBLES,7815,ACEITE OLIVA,36937,CARULLA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3717000,Arena Sanitaria Para Gatos,401,MASCOTAS,1435,ARENAS Y TAPETES,33444,PUK?,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3694827,Suero Costeño Doypack,83,DERIVADOS LACTEOS,2555,ESPARCIBLES,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,1299743,AGUA PURA SIN GAS,63,BEBIDAS LIQUIDAS NO ALCOHOLICA,6710,AGUA NORMAL,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,1299744,Agua Pura Si Gas,63,BEBIDAS LIQUIDAS NO ALCOHOLICA,6710,AGUA NORMAL,17798,FRESCAMPO,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,3007968,Detergente en Polvo Oxigeno,97,CUIDADO ROPA,1021,DETERGENTES CONVENCIONALES,20000,EXITO MARCA PROPIA,MARCA PROPIA                                      ,Insuperables Marca Propia
Gran Consumo,Carulla Express,8599,Cafe Molido,92,BEBIDAS CALIENT/Y ALMT.NATURIS,5610,CAFE MOLIDO,80000,EKONO,MARCA PROPIA                                      ,Insuperables Marca Propia
